Ensembl_GeneID	GeneSymbol	DCMvsControl_male_logFC	DCMvsControl_male_P.Value	DCMvsControl_male_adj.P.Val	DCMvsControl_female_logFC	DCMvsControl_female_P.Value	DCMvsControl_female_adj.P.Val
ENSG00000116586	LAMTOR2	0.114732515651452	0.385315932376743	0.500140561569088	0.410493005441928	0.00392817537933854	0.00932369897639238
ENSG00000162600	OMA1	0.199996663668898	0.00474093066911307	0.0123028571721827	0.218862171088571	0.00392850720549019	0.00932369897639238
ENSG00000124701	APOBEC2	-0.338096827308897	4.46420599311306e-05	0.000187037630530005	-0.25441435488492	0.00393095608620392	0.00932844563519511
ENSG00000238184	CD81-AS1	0.16416401569647	0.493775491379108	0.603881149149556	0.745148966315301	0.00393427129421241	0.0093352468331843
ENSG00000204219	TCEA3	0.178134184983405	0.0591833500031202	0.108084119554868	0.292616744870774	0.00393491289305929	0.00933570325729708
ENSG00000273073		0.130856350453038	0.504462288586135	0.613484949620112	0.60884608689496	0.00394038258040425	0.00934761305974665
ENSG00000160633	SAFB	0.122528209458366	0.0181210685978587	0.0394607488768838	0.160435297883437	0.00394497609727675	0.0093574418762137
ENSG00000113643	RARS1	-0.116141019947824	0.00336498285201225	0.00912060892756835	-0.122296023873288	0.00394611731796206	0.00935874911652996
ENSG00000165806	CASP7	-0.270664294172747	0.000185979539382616	0.000678995222753011	-0.222778586281207	0.00394642791531457	0.00935874911652996
ENSG00000203880	PCMTD2	-0.164805241411962	0.0871240330418097	0.15018867943939	-0.298602688211886	0.00394815587441368	0.00936177855159638
ENSG00000152219	ARL14EP	-0.153875880365845	0.000706764536937728	0.00226690443619431	-0.139985178626569	0.00394970911925645	0.00936374828352184
ENSG00000270069	MIR222HG	0.383624072595705	0.0014586749255963	0.00434136398641431	0.371721017846401	0.00395020560516786	0.00936374828352184
ENSG00000073670	ADAM11	-0.884887556320184	1.91132308550981e-07	1.28292005943086e-06	-0.517851404996856	0.00395033834760772	0.00936374828352184
ENSG00000218426		0.0664902475591731	0.669465824306695	0.754959475100585	0.483675969033907	0.00395104949277186	0.00936400607833083
ENSG00000120697	ALG5	-0.225939100510216	0.00034292848382396	0.00117889112032187	-0.194240024946705	0.00395134831340566	0.00936400607833083
ENSG00000114126	TFDP2	-0.00923704749965637	0.884986275605168	0.920281214639261	-0.198309255216666	0.00395271753508794	0.00936618279323402
ENSG00000166167	BTRC	-0.0786372188574678	0.242368551106916	0.346973054598568	-0.20869064444782	0.00395318424445936	0.00936622070278302
ENSG00000179859	RNF227	0.288758431196378	8.10081055453429e-06	3.96287533271603e-05	0.198174707152287	0.00395567144426559	0.00937104517593289
ENSG00000136859	ANGPTL2	0.215868317912435	0.00369239417334541	0.00988173127061055	0.229536427793915	0.00395637853598803	0.00937165192709076
ENSG00000124782	RREB1	-0.0825801188037527	0.0643321515017137	0.116119729033016	-0.138284363347195	0.00395849890797277	0.00937560585896765
ENSG00000131591	C1orf159	0.101281864192298	0.548861283453141	0.653190241249454	0.524459040277417	0.00395969472919365	0.00937736936380322
ENSG00000188582	PAQR9	0.123661575481743	0.115304397062896	0.189504485934217	0.243373931562971	0.00396343230901006	0.00938515118659276
ENSG00000228214	NA	-0.456119814496927	1.91810427393648e-05	8.6879086566421e-05	-0.327109743022601	0.00396551889106426	0.00938902222572705
ENSG00000178429	RPS3AP5	0.178180020523037	0.171363640803585	0.262521770699543	0.403835578183676	0.0039689058498604	0.00939597088926282
ENSG00000130748	TMEM160	0.0339856375683709	0.87086547687314	0.910199234363016	0.648929895764221	0.00397053609052062	0.00939875959643569
ENSG00000231940	RPS7P3	0.225655281755744	0.188160578505143	0.283201635541057	0.531583152298836	0.0039710810895822	0.0093989790572446
ENSG00000113391	FAM172A	-0.123818102271773	0.0754220164076708	0.132747092654172	-0.215693547282777	0.00397168363396938	0.00939933465408469
ENSG00000160208	RRP1B	-0.0893736107862892	0.0266583943375449	0.0550137132798927	-0.12472325276025	0.0039739795057058	0.00940369712002644
ENSG00000105669	COPE	0.00822192690789159	0.961499948672931	0.973255257348864	0.528605399748304	0.00397660283624762	0.00940883337584672
ENSG00000198919	DZIP3	0.299465056975466	2.75147470429005e-06	1.47901551692675e-05	0.195199214240573	0.00397994327269834	0.00941566497608653
ENSG00000185129	PURA	-0.039309485437947	0.543357081881447	0.648172931003705	-0.20066156538339	0.00398072780890067	0.00941620519814951
ENSG00000260693		0.0259971660182261	0.918467451427996	0.943245685831067	-0.788076627121791	0.00398107785337287	0.00941620519814951
ENSG00000224945		0.219082548895266	0.0905528518887773	0.154929920558265	0.400864528340957	0.00398254415449185	0.00941860135137079
ENSG00000168243	GNG4	0.367594451679476	0.0602716475720595	0.109725515443531	0.605510188281743	0.00398934343706741	0.00943360787047084
ENSG00000030419	IKZF2	-0.163134015429064	0.178025977409772	0.270791819393388	-0.375265525600057	0.00399212305785733	0.00943910675450371
ENSG00000186766	FOXI2	0.400750989721755	0.0590051567567404	0.107843989671224	0.65670327156414	0.00399685396567926	0.00944921754957687
ENSG00000112624	BICRAL	-0.0306198629536176	0.74653803923768	0.818312010321961	-0.293810536596073	0.00399910540905088	0.0094531682841514
ENSG00000268688	NA	-0.137990676504864	0.268081749495703	0.375531300051918	-0.386112684563764	0.00399943484693995	0.0094531682841514
ENSG00000196074	SYCP2	-0.343586130372854	0.00287670590029919	0.00791903898716616	-0.355263255363996	0.00400592427941998	0.00946743005238561
ENSG00000271533		-0.153459759541271	0.30712907424523	0.418740932416358	-0.465620382744735	0.00400640901912746	0.00946749895684419
ENSG00000140983	RHOT2	0.0320220780092058	0.823454114405131	0.875438683759811	0.44499748701055	0.00401121120588639	0.00947776919494316
ENSG00000234287		0.250344431649191	0.178877275858698	0.271808179995583	0.576589072829409	0.00401867705349519	0.00949433013286535
ENSG00000198121	LPAR1	-0.222881342692769	0.00416391955700972	0.0109601535546826	-0.2397126832811	0.00402346400465846	0.00950415002557264
ENSG00000116213	WRAP73	0.0228181385701678	0.696755459861139	0.77803735687127	0.181459981667167	0.00402374822794803	0.00950415002557264
ENSG00000173209	AHSA2P	0.421994322368707	5.04269304063236e-10	5.19030233171774e-09	0.204724959191816	0.00402908481753695	0.00951567355304414
ENSG00000163032	VSNL1	0.432758989593415	9.61531573756217e-06	4.61255485554662e-05	0.298928867046133	0.00402972355584348	0.00951610059249811
ENSG00000242802	AP5Z1	0.0670224199385316	0.661358119127046	0.748607390031001	0.474056442851898	0.00403217603117959	0.00952081014702227
ENSG00000235636	NUS1P1	-0.44048473997	0.024239329234769	0.0507677384426259	-0.603585925255141	0.00403409816541835	0.00952426652755722
ENSG00000177239	MAN1B1	0.257961224195865	0.00141386677522901	0.00421906453992447	0.248638748030048	0.00403732955428003	0.00953046672430162
ENSG00000270804		0.318139026080205	0.000103335381202619	0.000400114133924281	0.251223464358443	0.00403778030119283	0.00953046672430162
ENSG00000249863		-0.286738825805897	0.205853708614311	0.304689880250284	-0.701467492636061	0.00403810016397073	0.00953046672430162
ENSG00000254141		0.687014315750108	5.00735154221493e-08	3.71634901424173e-07	0.382439511306488	0.00404180281385591	0.00953812222061546
ENSG00000187808	SOWAHD	-0.161354804066645	0.412281858724521	0.526431862143693	0.609339806199333	0.00404455202488073	0.00954352624378863
ENSG00000220804	LINC01881	-0.491379085885422	0.0187777728538311	0.040677670976281	-0.645236729040406	0.00404597532273879	0.00954580076996309
ENSG00000157181	ODR4	-0.0767230270920614	0.276031540802358	0.384619246976921	-0.217970690841163	0.00404999781195095	0.00955420644002187
ENSG00000161643	SIGLEC16	-0.894341140717708	1.08210351543545e-08	9.01651690227107e-08	-0.473522972489734	0.00405351102193138	0.00956011126485381
ENSG00000176148	TCP11L1	0.0230004814195031	0.7015486628237	0.78179336991309	-0.185848026448914	0.00405351794827373	0.00956011126485381
ENSG00000134297	PLEKHA8P1	0.0936672270617418	0.222138676087783	0.323743868979607	0.237352997172616	0.00405388097136287	0.00956011126485381
ENSG00000181392	SYNE4	0.517722520206667	0.000275790599852351	0.000968272420262156	0.436774011839636	0.00405617500051644	0.00956443579776832
ENSG00000228444		0.626769794567656	4.41118982119847e-05	0.00018500289742548	0.469661826716391	0.00405718889613165	0.00956500361680643
ENSG00000143862	ARL8A	-0.0609045954954972	0.356032434081861	0.470745690186114	0.204218574766417	0.00405733635927764	0.00956500361680643
ENSG00000198477	NA	0.52767647804481	7.66169560646075e-06	3.76579225160504e-05	0.360109102039838	0.00406018234571239	0.0095706271921789
ENSG00000176624	MEX3C	-0.250610198705328	0.00816922132539078	0.0198485430098148	-0.291895404632326	0.00406756038386774	0.00958693119396115
ENSG00000248593	DSTNP2	0.277717749430357	0.000155737650281197	0.00057864904532336	0.22507424265646	0.00407044096897032	0.00959263254436064
ENSG00000173376	NDNF	-0.568846040564848	0.000145947164845549	0.000545883375207947	-0.458999212623619	0.00407210158475645	0.00959545787876446
ENSG00000164880	INTS1	0.0869504515523118	0.553174641279491	0.657337729896449	0.453719677924289	0.00407390246153119	0.00959861304456686
ENSG00000272953		0.286434915075171	0.0386588406298779	0.0757038604532127	0.427385322878862	0.00408193753496128	0.00961645436050679
ENSG00000089248	ERP29	0.0798153374981112	0.406770237504378	0.521828032938977	0.297562213025452	0.0040841267823978	0.00962052127238821
ENSG00000196976	LAGE3	0.152886170276087	0.364090243802596	0.478954660666269	0.520898306372965	0.00408716286542047	0.00962658183229091
ENSG00000242571	RPL21P11	0.0802507934637244	0.462034638539064	0.574323592743168	0.337436393202087	0.00409037351012047	0.00963270811820498
ENSG00000007520	TSR3	0.0385720749041027	0.826159852687421	0.877507176013151	0.543316166561315	0.00409069097459983	0.00963270811820498
ENSG00000164930	FZD6	-0.28406898745938	0.0246176184856231	0.0514511444986155	-0.389662359019468	0.00409321386326701	0.00963755691055423
ENSG00000149654	CDH22	-0.548850885546566	0.00179797818356322	0.00522424281776107	-0.540212821803112	0.00409455274458098	0.00963961715023647
ENSG00000137207	YIPF3	0.0267520852521628	0.673182819400419	0.757617772540488	0.196150205263917	0.00409999963040006	0.00965134711365468
ENSG00000272145	NFYC-AS1	-0.310274887983023	0.125279106998256	0.203016196808017	-0.624953395814546	0.00410242838312359	0.00965597057760689
ENSG00000163956	LRPAP1	0.0643923819321621	0.536275652510506	0.641505450153137	0.321913395310045	0.00410399381304984	0.00965856120373599
ENSG00000237125	HAND2-AS1	0.376174090518635	5.2720899472574e-06	2.67282998765445e-05	0.251818573438621	0.00410471966741366	0.0096587040758397
ENSG00000100055	CYTH4	0.167530943575228	0.166176902352395	0.255972293216598	0.37369073736641	0.0041049840911321	0.0096587040758397
ENSG00000171148	TADA3	0.0339354237760858	0.686189598676545	0.768895226891581	0.259699837432677	0.00410779128867957	0.00966421496321184
ENSG00000029364	SLC39A9	-0.0346975238512854	0.354471979412768	0.469010709549009	-0.115785358225615	0.00411477955648055	0.00967956010450785
ENSG00000233101	HOXB-AS3	0.515881297070928	0.00150015362440849	0.00444273798900283	0.498868930382622	0.00411753001209911	0.00968493391979983
ENSG00000104714	ERICH1	-0.0760578972509016	0.0629324215516198	0.113959450354149	-0.126129485257703	0.00411925244376755	0.00968788875440623
ENSG00000113356	POLR3G	-0.199559688482448	0.0544266868037159	0.100719076973996	-0.319841031113376	0.00412765081407721	0.00970654199019333
ENSG00000124731	TREM1	-0.788775657896981	1.09046318653564e-05	5.18675108248963e-05	-0.546783753863524	0.00413217335430088	0.00971607767319829
ENSG00000145247	OCIAD2	-0.56348107378985	1.77964910380094e-08	1.42570886762094e-07	-0.302305488906352	0.00414536077055367	0.00974598282304287
ENSG00000228265	NA	0.542502804321201	1.5521899586189e-05	7.1791808435476e-05	0.382746392093316	0.00415385592100938	0.00976485066679818
ENSG00000240972	MIF	-0.0465520265620274	0.873822101010785	0.91209488578558	0.905183039275276	0.0041599609542902	0.00977809620982973
ENSG00000157470	FAM81A	-0.370373411668529	0.00262613651290918	0.00730572193771965	-0.377761527844902	0.00416257273631529	0.00978312870768695
ENSG00000174307	PHLDA3	0.121962751065857	0.41980189829474	0.533996648617432	0.466571695779143	0.00416315052881735	0.00978338020347771
ENSG00000182809	CRIP2	0.0333120159172147	0.877147620510419	0.914234361612349	0.66532994029239	0.00416486517860253	0.0097863029485006
ENSG00000125804	FAM182A	0.12324110435259	0.497449077899256	0.607408736578203	0.560551625550821	0.0041700065316644	0.00979727594511226
ENSG00000099624	ATP5F1D	0.0604585731716938	0.807892150213514	0.864333132907075	0.767559280879558	0.00417126504721975	0.0097991249091424
ENSG00000130479	MAP1S	0.0499730325574088	0.779553097377147	0.843261304283717	0.551056436564091	0.00417557698649548	0.00980767172576941
ENSG00000233354	LINC00028	0.290817695720172	0.052237975963482	0.0974030846565383	0.461222772401142	0.00417584714063845	0.00980767172576941
ENSG00000166927	MS4A7	-0.437983658552527	0.000609725122559324	0.00198443280124916	-0.391245332273281	0.00417673555633139	0.0098086497452958
ENSG00000143546	S100A8	-1.13339499714264	6.16409383155778e-08	4.51390096750207e-07	-0.633003150061677	0.00418270429013554	0.00982155681958267
ENSG00000011566	MAP4K3	-0.232763648128941	0.0765941821897381	0.134468505540673	-0.404752053476166	0.00418446161816079	0.00982457314280864
ENSG00000133243	BTBD2	0.0171137712648193	0.912751833729983	0.939609444530776	0.4819631102005	0.00418701665220823	0.00982946148322855
ENSG00000107443	CCNJ	-0.29276248332558	0.0186037170408055	0.0403468841395302	-0.382290961058262	0.00419735781915273	0.00985262541961064
ENSG00000210077	MT-TV	-0.3396776332466	0.143673589265739	0.227411140112067	-0.715503795123237	0.00419977144242314	0.00985717758583638
ENSG00000077380	DYNC1I2	-0.152019345837687	0.109006055936042	0.18082979551424	-0.292024158274547	0.00420585511942276	0.00987034164164025
ENSG00000114354	TFG	-0.120412902560433	0.000293903119523128	0.00102614259523019	-0.10163996191719	0.00420705677835102	0.00987204685082573
ENSG00000053108	FSTL4	-0.191751865180363	0.283494478509802	0.39277274832835	-0.550907083311368	0.0042106410937648	0.00987934205368933
ENSG00000256628	ZBTB11-AS1	0.313282848767543	5.74732561756274e-07	3.55039160697299e-06	0.189894868838246	0.0042128180617196	0.0098833339512977
ENSG00000241135	LINC00881	-0.722592204728867	4.67443386363343e-06	2.39791187657779e-05	-0.479545241305306	0.00421553313958371	0.00988754315509538
ENSG00000269292		0.519794126520052	0.0234137866277408	0.0493070429581558	0.704586333341383	0.00421556384938863	0.00988754315509538
ENSG00000117906	RCN2	-0.277389984379404	0.00224325415645811	0.00636243066129571	-0.278059106766291	0.00421703942586323	0.00988988785790134
ENSG00000197329	PELI1	-0.380374498508541	0.00340355879533953	0.00921075079124245	-0.398001602215095	0.00422352621212042	0.0099039830979547
ENSG00000129460	NGDN	-0.166660100541826	3.87748013912502e-05	0.000164344105182862	-0.123385388372299	0.00422886443283188	0.00991538212554206
ENSG00000067829	IDH3G	0.0232444432027012	0.806223314182939	0.863163632791092	0.292054931865703	0.00422969489326868	0.00991621046672117
ENSG00000177191	B3GNT8	-0.0580758467393476	0.785767605142752	0.847821215081596	0.658446036986808	0.0042340066873351	0.00992519943254493
ENSG00000102780	DGKH	-0.104159328243719	0.351446808439353	0.465828877076534	-0.344244199350527	0.00423987847425361	0.00993702760289916
ENSG00000135447	PPP1R1A	-0.81468012006351	1.07226358877911e-08	8.94169728668483e-08	-0.429058658246833	0.00424032890825089	0.00993702760289916
ENSG00000232194		0.756197928248039	9.82418754130068e-05	0.000382100769784334	0.591977475638515	0.00424048702095711	0.00993702760289916
ENSG00000159307	SCUBE1	-0.553635712982352	0.00589511990168914	0.0148690965744632	-0.616279866702953	0.00424124723115119	0.00993768843280559
ENSG00000224646	RPS28P5	0.17217151826918	0.33602007203593	0.44972197571834	0.550985593599871	0.00424746984093136	0.00995114664762059
ENSG00000243926	TIPARP-AS1	0.15956663234485	0.172367197294181	0.263748083864986	0.359753614568526	0.00424910509157389	0.00995385558651753
ENSG00000074800	ENO1	-0.388479473370722	5.14307679761337e-06	2.61507900492301e-05	-0.25873494173867	0.00425104972700121	0.00995728859071373
ENSG00000259516	ANP32AP1	0.599544179210068	0.000187214328814422	0.000682783602508336	0.489608907499678	0.00425232642467577	0.00995915647821337
ENSG00000174276	ZNHIT2	0.0418965544311529	0.874465710662649	0.912331556561135	0.816737269563879	0.00425803695601328	0.00997140702985259
ENSG00000236330	RPL5P9	0.18094810440791	0.290351353821077	0.39987631077876	0.526630896694652	0.00426066245575576	0.00997617378848124
ENSG00000159069	FBXW5	-0.0132535787823453	0.9376861587872	0.957169469778799	0.522093070173243	0.00426103260413645	0.00997617378848124
ENSG00000188375	H3-5	0.146807599400235	0.16769152570284	0.257922995753884	0.327265914526151	0.00426164661554895	0.00997648736259128
ENSG00000140575	IQGAP1	-0.201207497714979	0.008492843154509	0.0205459573450351	-0.234303821562268	0.00426342260910932	0.00997952075241054
ENSG00000047056	WDR37	-0.0986879376609444	0.0887382317523088	0.152389818531091	-0.178175639268806	0.00426673066837155	0.00998613920705363
ENSG00000153162	BMP6	0.666564119135705	1.65504753383355e-09	1.56121392649092e-08	0.331932857461739	0.00426776004197179	0.00998742358470899
ENSG00000197905	TEAD4	-0.639885632132049	1.91548345125147e-07	1.28529743624336e-06	-0.371232677337444	0.00427366709625914	0.0100001211493482
ENSG00000233597		0.292586052535127	0.068551718709936	0.122470191412584	0.493345848202534	0.00427955026431368	0.0100127599687798
ENSG00000021776	AQR	-0.206958849838227	0.040967563428899	0.079483422240309	-0.310747996541261	0.00428485211592375	0.0100233241725252
ENSG00000178201	VN1R1	-0.313206720883516	0.124007078815009	0.201264534899618	-0.625669293292311	0.00428503016932361	0.0100233241725252
ENSG00000271997	NA	0.4823130070336	1.13342276038189e-10	1.29700762023657e-09	0.223610950210569	0.0042876778395763	0.0100280086084125
ENSG00000242052	RPL10P7	0.0107315279555067	0.948894490578754	0.964798069237346	-0.51525954678948	0.00428842114157987	0.0100280086084125
ENSG00000238039		1.16873984310023	7.37220572179347e-11	8.62622787751071e-10	0.536125445252766	0.0042884804630654	0.0100280086084125
ENSG00000258458	OXA1L-DT	0.598901332035871	6.26560831846792e-06	3.12994246312697e-05	0.402170044279088	0.00429769679155778	0.0100478154385191
ENSG00000154175	ABI3BP	0.758061516426444	1.77410205616929e-09	1.6644521367609e-08	0.377935737975461	0.00429816887320543	0.0100478154385191
ENSG00000265218		0.251029538766828	0.295035876530102	0.405150370063573	-0.737001697614059	0.00429840138821206	0.0100478154385191
ENSG00000167272	POP5	0.169437988201175	0.0401512357062725	0.0781184186136175	0.253275190077382	0.00429939509602442	0.0100490079282964
ENSG00000239246		0.0919849834890814	0.503062813848812	0.61232052565994	0.422432269735632	0.00430156480219109	0.0100529485103838
ENSG00000249256	ATP5MGP3	0.269684791478586	0.0435319684486713	0.0836079331175451	0.40978969436437	0.00430751926607654	0.0100657323589718
ENSG00000250654		0.518341005733154	0.00357423811221278	0.00961504753526134	0.543995007945071	0.00430989412089677	0.0100701495082478
ENSG00000224848		0.435783636748035	0.000163592766536842	0.000605130167568908	0.352082977038044	0.00431070232508997	0.0100709055669134
ENSG00000134590	RTL8C	0.107179643487735	0.316088734019332	0.428650481705543	0.328505696656185	0.00432027669523261	0.010092139164077
ENSG00000228506		0.0901479216185628	0.423301173588505	0.537448001220822	-0.34600198980095	0.00432379433181371	0.0100991022522862
ENSG00000101255	TRIB3	0.319449513102798	0.0455148380252603	0.0867667047979941	0.489759874082189	0.00432422943269539	0.0100991022522862
ENSG00000105321	CCDC9	0.0554513164568462	0.544982062302814	0.649645628217448	0.281503993829405	0.00433604201517491	0.0101255522100629
ENSG00000069869	NEDD4	-0.219831506420476	0.107926645124996	0.179354147328471	-0.419542419214231	0.00433735307652439	0.0101274757621633
ENSG00000234329		-0.298873053182847	0.165663287805086	0.255357110833423	-0.661740167358329	0.00433812417468109	0.0101281382399784
ENSG00000162910	MRPL55	0.0580012212014598	0.73161282049083	0.805987327573826	0.519671121613126	0.00434084218583051	0.010133345480088
ENSG00000167889	MGAT5B	0.675769972841343	5.49911636788418e-05	0.000225581997131583	0.509079319804562	0.00434442306983398	0.0101401130531115
ENSG00000151148	UBE3B	-0.0844114420861839	0.0416933160700713	0.0806505446571862	-0.127001287430058	0.00434471712741949	0.0101401130531115
ENSG00000270112	ST8SIA5-DT	0.500675588615829	0.00053321689685494	0.00175857488232701	0.440529509787737	0.00434531104146794	0.0101403603315829
ENSG00000162695	SLC30A7	-0.144748861529504	0.218369415166546	0.319325509575399	-0.360973764768712	0.00434676842379097	0.0101426223461487
ENSG00000119630	PGF	-0.0649760562202761	0.624265455955473	0.718479200277508	0.407410197445452	0.00435992908794412	0.0101721888825156
ENSG00000135913	USP37	-0.100572551600308	0.198845373618634	0.296194230461532	-0.240157864498697	0.00436140917953677	0.0101744997934389
ENSG00000124802	EEF1E1	-0.328484522809692	0.000682902556182082	0.00219681083901236	-0.294693821299644	0.00436333175674665	0.0101778423209061
ENSG00000172590	MRPL52	0.147333955625076	0.281006036329289	0.390085934599796	0.419345395154531	0.00437060480964071	0.0101936631368287
ENSG00000096401	CDC5L	-0.0884825220447762	0.177308309322336	0.269945129457251	-0.201127138648662	0.0043760643484197	0.0102052511754584
ENSG00000254602		0.638522045878936	2.24172300166883e-05	0.000100054221859278	0.45670371112146	0.00437799926372626	0.0102080206545685
ENSG00000117859	OSBPL9	-0.0827159137225451	0.356232831928724	0.470778647749222	-0.275113509121162	0.00437823435321538	0.0102080206545685
ENSG00000181104	F2R	0.69386161864151	1.04141011087619e-06	6.1151578169308e-06	0.42899881763433	0.00438219377380323	0.0102161059920804
ENSG00000126215	XRCC3	0.151757971877885	0.232114132987663	0.335241744941339	0.389487485291355	0.0043838429072658	0.0102188042014459
ENSG00000126088	UROD	0.0872188596277823	0.287447555612342	0.396933195107985	0.251426869051027	0.00439618774722461	0.0102464308630636
ENSG00000198947	DMD	-0.0799732296127651	0.56867212739537	0.670120526192412	-0.430441440122628	0.00439866869340353	0.0102508786251683
ENSG00000033627	ATP6V0A1	-0.0636783458815682	0.171603394158826	0.262792198527235	-0.142752227282696	0.00439908260330355	0.0102508786251683
ENSG00000261553		-0.622323835922215	0.0604790605291102	0.110063521924463	-1.01472874809744	0.00440089400804598	0.0102539498128942
ENSG00000242779	ZNF702P	-0.3816234564192	0.00383102168762433	0.0102001872761718	-0.402591762289964	0.00440229316982128	0.0102556911140168
ENSG00000231747		0.214916780980447	0.15916742303416	0.247135252396359	0.46774999053593	0.00440262838304911	0.0102556911140168
ENSG00000257702	LBX2-AS1	0.139008811777947	0.127653010234162	0.206311806321055	0.279506874703875	0.00440584346696765	0.0102620301599478
ENSG00000178802	MPI	0.119112900696026	0.104784057911037	0.175111982907058	0.224862451681403	0.00440980243334052	0.0102701002316765
ENSG00000180525	DIP2C-AS1	-0.508422438292438	4.21346832044759e-05	0.000177570645238737	-0.376405980870031	0.00441267466441723	0.0102756378531213
ENSG00000251615		0.390856035417311	7.91752336727969e-08	5.68928261049237e-07	0.218799502457967	0.00442630795388215	0.0103062303181653
ENSG00000240399		0.504936799558586	6.33818958443816e-06	3.1623989856953e-05	0.338124253522096	0.00442738312718161	0.0103075788444948
ENSG00000143569	UBAP2L	-0.031588745979743	0.530938707128378	0.636960932504031	-0.154522958136681	0.0044344054207577	0.010321749891047
ENSG00000136732	GYPC	0.0623647246278356	0.506937305462736	0.615990185055614	0.288032286122625	0.00443446335726228	0.010321749891047
ENSG00000232907	DLGAP4-AS1	0.343149481539283	0.0994883308038903	0.167786641976598	0.63734876647727	0.00443964912456875	0.0103326630594314
ENSG00000185345	PRKN	-0.0214803364535783	0.79560596148623	0.855549158377509	-0.254176770189538	0.00444094302138324	0.0103345170131428
ENSG00000169727	GPS1	0.079748564032581	0.503588444946665	0.612673231920651	0.36536667321524	0.00444151641548965	0.0103346940578088
ENSG00000119844	AFTPH	-0.0657824900194317	0.327234737861424	0.440602895393174	-0.205674450097922	0.00444340205301506	0.0103371014516712
ENSG00000144504	ANKMY1	0.251191363976773	1.53793753201118e-06	8.71078764042636e-06	0.157641906018515	0.00444354589614451	0.0103371014516712
ENSG00000267009		0.344133931888309	0.00266605138109918	0.00740684675810455	0.34895810706885	0.00444463768768651	0.0103384839699814
ENSG00000137869	CYP19A1	-0.122583389342812	0.373053630805506	0.488160781422522	-0.421519335388773	0.00444902363366547	0.01034752771474
ENSG00000269904	MAP2K4P1	0.769247660356153	9.03326327331092e-09	7.61851639945918e-08	0.400753141090403	0.00445479541397237	0.0103597922446016
ENSG00000267783		0.21243765701563	0.197362898244056	0.294386907006153	0.504370990230111	0.00445661396625686	0.010362861679846
ENSG00000169946	ZFPM2	-0.219634904898978	0.0434879887092029	0.0835543540464077	-0.332353273631616	0.00446077469688365	0.0103713760322152
ENSG00000111880	RNGTT	-0.0532265047939102	0.389492251229199	0.504458614695793	-0.189401221036293	0.00446181488115407	0.0103726339685941
ENSG00000131023	LATS1	-0.141403703356765	0.225373938585788	0.327723449566249	-0.35684378475473	0.00447600746695665	0.0104044643367814
ENSG00000110048	OSBP	-0.0643377109615795	0.314471994474267	0.42679222290816	-0.195736485847037	0.00447907432216251	0.0104104287539267
ENSG00000223599		-0.522267897265767	0.00341669909634202	0.00924029462793902	-0.543026397206188	0.0044835509415566	0.0104196680962299
ENSG00000154874	CCDC144B	-0.626559797720349	0.0425923349093959	0.0821684215276991	-0.943335647626059	0.00448970652133472	0.0104317175267881
ENSG00000221838	AP4M1	0.156235824596786	0.0370264789520199	0.0729818134403799	0.228669748570139	0.00448973974109008	0.0104317175267881
ENSG00000105705	SUGP1	0.0980861104333925	0.2113674003031	0.311155487962642	0.239994637105957	0.00449260470696242	0.0104372072012729
ENSG00000115457	IGFBP2	0.39447978049545	0.0151148996788277	0.0338067849914643	0.495000285936316	0.00449397734469085	0.0104392290632708
ENSG00000170946	DNAJC24	-0.326974226268748	0.0615900899201245	0.111811274450084	-0.534172797151221	0.00449499148670627	0.0104392670972798
ENSG00000127129	EDN2	-0.963908361317877	1.04897927665867e-05	5.00547378834529e-05	-0.660590518200985	0.00449499841135938	0.0104392670972798
ENSG00000266957		-0.490049860789015	0.014306088423335	0.0322305749702216	-0.609808521142146	0.00449953429903948	0.0104486336203307
ENSG00000223396	RPS10P7	0.528236943459147	7.7876414636195e-06	3.8213690024906e-05	0.356632164310886	0.00450038111730953	0.0104494324021016
ENSG00000149091	DGKZ	0.0523035153884575	0.562740857052313	0.665389871230932	0.276525455699124	0.00450119343035635	0.0104501508966859
ENSG00000183831	ANKRD45	0.612691680914956	0.000449301969953807	0.00150426038949735	0.529778166561191	0.00450419911219584	0.0104552917675549
ENSG00000073614	KDM5A	-0.0949993516146819	0.183722885805071	0.27774667576094	-0.218433949067068	0.0045044139933073	0.0104552917675549
ENSG00000188483	IER5L	0.124767092191002	0.483383247935744	0.594354610694793	0.544520351170808	0.00451168229648556	0.0104700076173429
ENSG00000151287	TEX30	-0.296562048251452	2.66049386712953e-06	1.43492662997194e-05	-0.190319056096534	0.00451176161942669	0.0104700076173429
ENSG00000272186	VPS11-DT	0.220561241349467	0.0892444117729398	0.153107250148886	0.396296391466215	0.0045158956624786	0.0104784309694024
ENSG00000261560		-0.216057188586259	0.220152288311098	0.32153284175376	-0.538548467248125	0.00451698882222685	0.0104797973333366
ENSG00000163960	UBXN7	-0.0221264819764215	0.812735486236222	0.867704664971315	-0.285696062117447	0.00452347962210465	0.0104936849773339
ENSG00000178789	CD300LB	0.0137654081733807	0.938460131724066	0.957724303754742	0.545384809253688	0.00452418152467711	0.0104941417863952
ENSG00000271430	NA	-0.213433868404739	0.178150768052444	0.270941972401773	-0.484225193277437	0.00452763435770804	0.0105009787486084
ENSG00000254373		0.0243407429774294	0.885671396651153	0.920675489395188	0.517741700075124	0.00453049123077405	0.0105064321243963
